Date,Price
2017-01-19 13:00:12,35.685
2017-01-19 13:00:14,35.685
2017-01-19 13:00:47,35.685
2017-01-19 13:01:01,35.685
2017-01-19 13:01:07,35.685
2017-01-19 13:01:11,35.685
2017-01-19 13:01:12,35.685
2017-01-19 13:01:19,35.685
2017-01-19 13:01:20,35.685
2017-01-19 13:01:25,35.685
2017-01-19 13:01:44,35.685
2017-01-19 13:01:46,35.685
2017-01-19 13:02:47,35.685
2017-01-19 13:02:48,35.685
2017-01-19 13:02:58,35.685
2017-01-19 13:03:06,35.685
2017-01-19 13:03:10,35.685
2017-01-19 13:03:30,35.685
2017-01-19 13:03:32,35.685
2017-01-19 13:03:40,35.685
2017-01-19 13:03:46,35.685
2017-01-19 13:03:53,35.685
2017-01-19 13:03:54,35.685
2017-01-19 13:04:10,35.685
2017-01-19 13:04:11,35.685
2017-01-19 13:04:14,35.685
2017-01-19 13:04:22,35.685
2017-01-19 13:04:27,35.685
2017-01-19 13:04:34,35.685
2017-01-19 13:04:36,35.685
2017-01-19 13:04:45,35.685
2017-01-19 13:04:48,35.685
2017-01-19 13:05:04,35.685
2017-01-19 13:05:12,35.685
2017-01-19 13:05:18,35.685
2017-01-19 13:05:21,35.685
2017-01-19 13:05:24,35.685
2017-01-19 13:05:26,35.675
2017-01-19 13:05:27,35.675
2017-01-19 13:05:30,35.675
2017-01-19 13:05:31,35.675
2017-01-19 13:05:35,35.675
2017-01-19 13:05:37,35.675
2017-01-19 13:05:38,35.675
2017-01-19 13:05:39,35.675
2017-01-19 13:05:58,35.675
2017-01-19 13:05:59,35.675
2017-01-19 13:06:01,35.665
2017-01-19 13:06:02,35.665
2017-01-19 13:06:03,35.665
2017-01-19 13:06:07,35.665
2017-01-19 13:06:15,35.665
2017-01-19 13:06:23,35.665
2017-01-19 13:06:24,35.665
2017-01-19 13:06:27,35.665
2017-01-19 13:06:28,35.665
2017-01-19 13:06:42,35.665
2017-01-19 13:06:52,35.665
2017-01-19 13:06:53,35.675
2017-01-19 13:06:57,35.675
2017-01-19 13:06:58,35.675
2017-01-19 13:06:59,35.675
2017-01-19 13:07:02,35.675
2017-01-19 13:07:15,35.675
2017-01-19 13:07:17,35.675
2017-01-19 13:07:21,35.685
2017-01-19 13:07:22,35.685
2017-01-19 13:07:25,35.685
2017-01-19 13:07:28,35.685
2017-01-19 13:07:29,35.685
2017-01-19 13:07:31,35.685
2017-01-19 13:07:38,35.685
2017-01-19 13:07:39,35.685
2017-01-19 13:07:42,35.685
2017-01-19 13:07:43,35.685
2017-01-19 13:07:44,35.685
2017-01-19 13:07:47,35.685
2017-01-19 13:07:56,35.685
2017-01-19 13:08:17,35.675
2017-01-19 13:08:23,35.675
2017-01-19 13:08:24,35.675
2017-01-19 13:08:34,35.675
2017-01-19 13:08:36,35.675
2017-01-19 13:08:40,35.675
2017-01-19 13:08:43,35.675
2017-01-19 13:08:48,35.675
2017-01-19 13:08:49,35.675
2017-01-19 13:08:50,35.675
2017-01-19 13:08:53,35.675
2017-01-19 13:09:01,35.685
2017-01-19 13:09:03,35.685
2017-01-19 13:09:05,35.685
2017-01-19 13:09:07,35.685
2017-01-19 13:09:14,35.685
2017-01-19 13:09:15,35.685
2017-01-19 13:09:16,35.685
2017-01-19 13:09:37,35.685
2017-01-19 13:10:04,35.685
2017-01-19 13:10:08,35.685
2017-01-19 13:10:11,35.695
2017-01-19 13:10:12,35.695
2017-01-19 13:10:13,35.695
2017-01-19 13:10:14,35.695
2017-01-19 13:10:15,35.695
2017-01-19 13:10:23,35.695
2017-01-19 13:10:40,35.695
2017-01-19 13:10:47,35.695
2017-01-19 13:10:54,35.695
2017-01-19 13:10:58,35.685
2017-01-19 13:10:59,35.685
2017-01-19 13:11:00,35.685
2017-01-19 13:11:02,35.685
2017-01-19 13:11:06,35.685
2017-01-19 13:11:09,35.675
2017-01-19 13:11:11,35.675
2017-01-19 13:11:13,35.675
2017-01-19 13:11:15,35.675
2017-01-19 13:11:17,35.675
2017-01-19 13:11:18,35.675
2017-01-19 13:11:19,35.675
2017-01-19 13:11:20,35.675
2017-01-19 13:11:23,35.675
2017-01-19 13:11:24,35.675
2017-01-19 13:11:26,35.675
2017-01-19 13:11:30,35.675
2017-01-19 13:11:34,35.675
2017-01-19 13:11:36,35.675
2017-01-19 13:11:42,35.675
2017-01-19 13:11:45,35.675
2017-01-19 13:11:47,35.675
2017-01-19 13:12:06,35.675
2017-01-19 13:12:12,35.675
2017-01-19 13:12:20,35.675
2017-01-19 13:13:01,35.675
2017-01-19 13:13:32,35.675
2017-01-19 13:13:36,35.675
2017-01-19 13:13:46,35.685
2017-01-19 13:13:47,35.685
2017-01-19 13:13:48,35.685
2017-01-19 13:13:52,35.685
2017-01-19 13:14:02,35.685
2017-01-19 13:14:03,35.685
2017-01-19 13:14:04,35.685
2017-01-19 13:14:07,35.685
2017-01-19 13:14:12,35.685
2017-01-19 13:14:14,35.685
2017-01-19 13:14:17,35.685
2017-01-19 13:14:18,35.685
2017-01-19 13:14:22,35.685
2017-01-19 13:14:33,35.685
2017-01-19 13:14:49,35.685
2017-01-19 13:14:53,35.685
2017-01-19 13:14:54,35.685
2017-01-19 13:14:56,35.685
2017-01-19 13:15:00,35.685
2017-01-19 13:15:03,35.685
2017-01-19 13:15:05,35.685
2017-01-19 13:15:09,35.685
2017-01-19 13:15:24,35.685
2017-01-19 13:15:27,35.685
2017-01-19 13:15:47,35.685
2017-01-19 13:16:02,35.685
2017-01-19 13:16:06,35.685
2017-01-19 13:16:08,35.675
2017-01-19 13:16:12,35.665
2017-01-19 13:16:13,35.665
2017-01-19 13:16:16,35.665
2017-01-19 13:16:22,35.665
2017-01-19 13:16:29,35.665
2017-01-19 13:16:30,35.665
2017-01-19 13:16:37,35.665
2017-01-19 13:16:49,35.665
2017-01-19 13:16:51,35.665
2017-01-19 13:16:58,35.665
2017-01-19 13:17:06,35.665
2017-01-19 13:17:12,35.665
2017-01-19 13:17:13,35.665
2017-01-19 13:17:16,35.665
2017-01-19 13:17:26,35.665
2017-01-19 13:17:32,35.665
2017-01-19 13:17:33,35.665
2017-01-19 13:17:36,35.665
2017-01-19 13:17:48,35.665
2017-01-19 13:17:49,35.665
2017-01-19 13:17:50,35.665
2017-01-19 13:17:52,35.665
2017-01-19 13:17:55,35.665
2017-01-19 13:17:57,35.665
2017-01-19 13:17:59,35.665
2017-01-19 13:18:02,35.685
2017-01-19 13:18:07,35.685
2017-01-19 13:18:08,35.685
2017-01-19 13:18:34,35.685
2017-01-19 13:18:35,35.685
2017-01-19 13:18:36,35.685
2017-01-19 13:18:44,35.685
2017-01-19 13:18:52,35.685
2017-01-19 13:18:57,35.685
2017-01-19 13:19:11,35.685
2017-01-19 13:19:12,35.685
2017-01-19 13:19:15,35.685
2017-01-19 13:19:20,35.685
2017-01-19 13:19:21,35.685
2017-01-19 13:19:22,35.685
2017-01-19 13:19:25,35.685
2017-01-19 13:19:31,35.685
2017-01-19 13:19:32,35.685
2017-01-19 13:19:34,35.685
2017-01-19 13:19:35,35.685
2017-01-19 13:19:36,35.685
2017-01-19 13:19:39,35.685
2017-01-19 13:19:50,35.685
2017-01-19 13:19:51,35.685
2017-01-19 13:19:53,35.685
2017-01-19 13:20:12,35.685
2017-01-19 13:20:13,35.685
2017-01-19 13:20:50,35.685
2017-01-19 13:20:55,35.685
2017-01-19 13:20:57,35.685
