Date,Price
2017-05-22 12:00:02,84.145
2017-05-22 12:00:07,84.145
2017-05-22 12:00:08,84.145
2017-05-22 12:00:10,84.145
2017-05-22 12:00:11,84.145
2017-05-22 12:00:13,84.145
2017-05-22 12:00:14,84.145
2017-05-22 12:00:20,84.145
2017-05-22 12:00:23,84.145
2017-05-22 12:00:25,84.145
2017-05-22 12:00:27,84.145
2017-05-22 12:00:36,84.145
2017-05-22 12:00:37,84.145
2017-05-22 12:00:40,84.145
2017-05-22 12:00:42,84.145
2017-05-22 12:00:43,84.145
2017-05-22 12:00:44,84.145
2017-05-22 12:00:52,84.145
2017-05-22 12:00:55,84.145
2017-05-22 12:00:57,84.145
2017-05-22 12:00:59,84.145
2017-05-22 12:01:00,84.165
2017-05-22 12:01:01,84.165
2017-05-22 12:01:02,84.165
2017-05-22 12:01:03,84.165
2017-05-22 12:01:04,84.165
2017-05-22 12:01:05,84.165
2017-05-22 12:01:08,84.165
2017-05-22 12:01:09,84.165
2017-05-22 12:01:13,84.165
2017-05-22 12:01:14,84.165
2017-05-22 12:01:15,84.165
2017-05-22 12:01:16,84.165
2017-05-22 12:01:17,84.165
2017-05-22 12:01:18,84.165
2017-05-22 12:01:19,84.165
2017-05-22 12:01:22,84.165
2017-05-22 12:01:24,84.165
2017-05-22 12:01:25,84.165
2017-05-22 12:01:26,84.165
2017-05-22 12:01:27,84.165
2017-05-22 12:01:28,84.165
2017-05-22 12:01:29,84.165
2017-05-22 12:01:30,84.165
2017-05-22 12:01:32,84.165
2017-05-22 12:01:35,84.165
2017-05-22 12:01:41,84.165
2017-05-22 12:01:49,84.165
2017-05-22 12:01:50,84.165
2017-05-22 12:01:58,84.165
2017-05-22 12:01:59,84.165
2017-05-22 12:02:00,84.165
2017-05-22 12:02:01,84.165
2017-05-22 12:02:02,84.165
2017-05-22 12:02:03,84.165
2017-05-22 12:02:06,84.165
2017-05-22 12:02:08,84.165
2017-05-22 12:02:10,84.175
2017-05-22 12:02:14,84.175
2017-05-22 12:02:16,84.175
2017-05-22 12:02:18,84.175
2017-05-22 12:02:20,84.175
2017-05-22 12:02:29,84.175
2017-05-22 12:02:30,84.175
2017-05-22 12:02:31,84.175
2017-05-22 12:02:35,84.175
2017-05-22 12:02:41,84.175
2017-05-22 12:02:42,84.175
2017-05-22 12:02:44,84.175
2017-05-22 12:02:46,84.175
2017-05-22 12:02:47,84.175
2017-05-22 12:02:48,84.175
2017-05-22 12:02:50,84.175
2017-05-22 12:02:58,84.175
2017-05-22 12:02:59,84.175
2017-05-22 12:03:02,84.175
2017-05-22 12:03:04,84.175
2017-05-22 12:03:06,84.175
2017-05-22 12:03:08,84.175
2017-05-22 12:03:09,84.175
2017-05-22 12:03:13,84.175
2017-05-22 12:03:15,84.175
2017-05-22 12:03:16,84.185
2017-05-22 12:03:17,84.185
2017-05-22 12:03:19,84.185
2017-05-22 12:03:20,84.185
2017-05-22 12:03:21,84.185
2017-05-22 12:03:24,84.185
2017-05-22 12:03:25,84.185
2017-05-22 12:03:26,84.185
2017-05-22 12:03:28,84.185
2017-05-22 12:03:29,84.185
2017-05-22 12:03:30,84.185
2017-05-22 12:03:31,84.185
2017-05-22 12:03:33,84.185
2017-05-22 12:03:34,84.185
2017-05-22 12:03:36,84.185
2017-05-22 12:03:46,84.185
2017-05-22 12:03:49,84.185
2017-05-22 12:03:55,84.185
2017-05-22 12:03:57,84.175
2017-05-22 12:03:58,84.175
2017-05-22 12:03:59,84.175
2017-05-22 12:04:06,84.175
2017-05-22 12:04:08,84.175
2017-05-22 12:04:15,84.175
2017-05-22 12:04:16,84.175
2017-05-22 12:04:19,84.175
2017-05-22 12:04:30,84.175
2017-05-22 12:04:43,84.175
2017-05-22 12:04:44,84.175
2017-05-22 12:04:46,84.175
2017-05-22 12:04:52,84.175
2017-05-22 12:04:53,84.175
2017-05-22 12:04:54,84.175
2017-05-22 12:04:59,84.175
2017-05-22 12:05:01,84.165
2017-05-22 12:05:02,84.165
2017-05-22 12:05:03,84.165
2017-05-22 12:05:04,84.165
2017-05-22 12:05:05,84.165
2017-05-22 12:05:06,84.165
2017-05-22 12:05:07,84.165
2017-05-22 12:05:09,84.165
2017-05-22 12:05:12,84.165
2017-05-22 12:05:14,84.165
2017-05-22 12:05:15,84.165
2017-05-22 12:05:22,84.165
2017-05-22 12:05:37,84.165
2017-05-22 12:05:39,84.165
2017-05-22 12:05:41,84.165
2017-05-22 12:05:42,84.165
2017-05-22 12:05:43,84.165
2017-05-22 12:05:58,84.165
2017-05-22 12:06:02,84.165
2017-05-22 12:06:03,84.165
2017-05-22 12:06:04,84.165
2017-05-22 12:06:05,84.165
2017-05-22 12:06:14,84.165
2017-05-22 12:06:22,84.165
2017-05-22 12:06:23,84.165
2017-05-22 12:06:26,84.165
2017-05-22 12:06:29,84.165
2017-05-22 12:06:41,84.165
2017-05-22 12:06:44,84.165
2017-05-22 12:06:46,84.165
2017-05-22 12:07:01,84.165
2017-05-22 12:07:08,84.165
2017-05-22 12:07:12,84.165
2017-05-22 12:07:17,84.165
2017-05-22 12:07:20,84.165
2017-05-22 12:07:32,84.165
2017-05-22 12:07:33,84.145
2017-05-22 12:07:34,84.145
2017-05-22 12:07:37,84.145
2017-05-22 12:07:39,84.145
2017-05-22 12:07:40,84.145
2017-05-22 12:07:43,84.145
2017-05-22 12:07:44,84.145
2017-05-22 12:07:47,84.145
2017-05-22 12:07:49,84.145
2017-05-22 12:07:50,84.145
2017-05-22 12:07:52,84.145
2017-05-22 12:08:00,84.145
2017-05-22 12:08:03,84.155
2017-05-22 12:08:04,84.155
2017-05-22 12:08:05,84.155
2017-05-22 12:08:06,84.165
2017-05-22 12:08:07,84.165
2017-05-22 12:08:11,84.165
2017-05-22 12:08:12,84.165
2017-05-22 12:08:18,84.165
2017-05-22 12:08:19,84.175
2017-05-22 12:08:20,84.175
2017-05-22 12:08:21,84.175
2017-05-22 12:08:25,84.175
2017-05-22 12:08:27,84.175
2017-05-22 12:08:28,84.175
2017-05-22 12:08:38,84.175
2017-05-22 12:08:40,84.175
2017-05-22 12:08:51,84.175
2017-05-22 12:08:52,84.175
2017-05-22 12:08:57,84.175
2017-05-22 12:08:58,84.175
2017-05-22 12:08:59,84.175
2017-05-22 12:09:01,84.175
2017-05-22 12:09:02,84.175
2017-05-22 12:09:04,84.175
2017-05-22 12:09:05,84.175
2017-05-22 12:09:06,84.175
2017-05-22 12:09:08,84.175
2017-05-22 12:09:09,84.175
2017-05-22 12:09:11,84.175
2017-05-22 12:09:17,84.175
2017-05-22 12:09:18,84.175
2017-05-22 12:09:20,84.185
2017-05-22 12:09:23,84.185
2017-05-22 12:09:25,84.185
2017-05-22 12:09:26,84.185
2017-05-22 12:09:31,84.195
2017-05-22 12:09:33,84.205
2017-05-22 12:09:34,84.205
2017-05-22 12:09:39,84.195
2017-05-22 12:09:43,84.195
2017-05-22 12:09:44,84.195
2017-05-22 12:09:50,84.205
2017-05-22 12:09:51,84.205
2017-05-22 12:09:52,84.205
2017-05-22 12:09:54,84.205
2017-05-22 12:09:56,84.205
2017-05-22 12:09:57,84.195
2017-05-22 12:09:58,84.195
2017-05-22 12:10:00,84.2
2017-05-22 12:10:03,84.205
2017-05-22 12:10:04,84.205
2017-05-22 12:10:09,84.205
2017-05-22 12:10:10,84.205
2017-05-22 12:10:11,84.205
2017-05-22 12:10:12,84.205
2017-05-22 12:10:13,84.205
2017-05-22 12:10:14,84.205
2017-05-22 12:10:15,84.205
2017-05-22 12:10:20,84.205
2017-05-22 12:10:21,84.205
2017-05-22 12:10:24,84.205
2017-05-22 12:10:25,84.205
2017-05-22 12:10:29,84.205
2017-05-22 12:10:35,84.205
2017-05-22 12:10:36,84.205
2017-05-22 12:10:39,84.205
2017-05-22 12:10:42,84.205
2017-05-22 12:10:44,84.205
2017-05-22 12:10:45,84.205
2017-05-22 12:10:49,84.205
2017-05-22 12:10:54,84.205
2017-05-22 12:10:55,84.205
2017-05-22 12:11:02,84.205
2017-05-22 12:11:03,84.205
2017-05-22 12:11:06,84.205
2017-05-22 12:11:08,84.205
2017-05-22 12:11:11,84.205
2017-05-22 12:11:16,84.205
2017-05-22 12:11:17,84.215
2017-05-22 12:11:21,84.215
2017-05-22 12:11:25,84.215
2017-05-22 12:11:27,84.215
2017-05-22 12:11:30,84.215
2017-05-22 12:11:31,84.215
2017-05-22 12:11:32,84.215
2017-05-22 12:11:33,84.215
2017-05-22 12:11:36,84.215
2017-05-22 12:11:37,84.215
2017-05-22 12:11:40,84.205
2017-05-22 12:11:41,84.205
2017-05-22 12:11:42,84.205
2017-05-22 12:11:46,84.205
2017-05-22 12:11:48,84.205
2017-05-22 12:11:49,84.205
2017-05-22 12:11:51,84.205
2017-05-22 12:11:53,84.205
2017-05-22 12:11:58,84.205
2017-05-22 12:12:00,84.205
2017-05-22 12:12:01,84.205
2017-05-22 12:12:02,84.205
2017-05-22 12:12:03,84.205
2017-05-22 12:12:04,84.205
2017-05-22 12:12:06,84.205
2017-05-22 12:12:09,84.205
2017-05-22 12:12:11,84.205
2017-05-22 12:12:12,84.205
2017-05-22 12:12:13,84.205
2017-05-22 12:12:18,84.205
2017-05-22 12:12:19,84.205
2017-05-22 12:12:20,84.205
2017-05-22 12:12:23,84.205
2017-05-22 12:12:27,84.205
2017-05-22 12:12:30,84.205
2017-05-22 12:12:31,84.205
2017-05-22 12:12:38,84.205
2017-05-22 12:12:39,84.205
2017-05-22 12:12:46,84.205
2017-05-22 12:12:53,84.205
2017-05-22 12:12:56,84.235
2017-05-22 12:12:57,84.235
2017-05-22 12:12:59,84.235
2017-05-22 12:13:00,84.235
2017-05-22 12:13:02,84.235
2017-05-22 12:13:03,84.235
2017-05-22 12:13:04,84.235
2017-05-22 12:13:05,84.235
2017-05-22 12:13:08,84.235
2017-05-22 12:13:11,84.235
2017-05-22 12:13:15,84.235
2017-05-22 12:13:16,84.245
2017-05-22 12:13:17,84.245
2017-05-22 12:13:20,84.245
2017-05-22 12:13:23,84.245
2017-05-22 12:13:36,84.245
2017-05-22 12:13:46,84.245
2017-05-22 12:13:49,84.245
2017-05-22 12:13:50,84.245
2017-05-22 12:13:51,84.245
2017-05-22 12:13:53,84.245
2017-05-22 12:13:56,84.245
2017-05-22 12:13:58,84.245
2017-05-22 12:14:04,84.245
2017-05-22 12:14:21,84.245
2017-05-22 12:14:25,84.245
2017-05-22 12:14:50,84.275
2017-05-22 12:14:52,84.275
2017-05-22 12:14:53,84.275
2017-05-22 12:14:55,84.275
2017-05-22 12:14:56,84.275
2017-05-22 12:15:03,84.255
2017-05-22 12:15:05,84.255
2017-05-22 12:15:06,84.255
2017-05-22 12:15:09,84.255
2017-05-22 12:15:15,84.255
2017-05-22 12:15:19,84.255
2017-05-22 12:15:20,84.255
2017-05-22 12:15:21,84.265
2017-05-22 12:15:26,84.275
2017-05-22 12:15:28,84.275
2017-05-22 12:15:31,84.275
2017-05-22 12:15:32,84.275
2017-05-22 12:15:33,84.285
