Date,Price
2017-02-27 11:00:00,45.295
2017-02-27 11:00:01,45.295
2017-02-27 11:00:02,45.295
2017-02-27 11:00:03,45.295
2017-02-27 11:00:06,45.295
2017-02-27 11:00:07,45.295
2017-02-27 11:00:08,45.295
2017-02-27 11:00:13,45.295
2017-02-27 11:00:14,45.295
2017-02-27 11:00:15,45.295
2017-02-27 11:00:16,45.295
2017-02-27 11:00:17,45.295
2017-02-27 11:00:18,45.295
2017-02-27 11:00:20,45.295
2017-02-27 11:00:21,45.295
2017-02-27 11:00:22,45.295
2017-02-27 11:00:24,45.295
2017-02-27 11:00:25,45.295
2017-02-27 11:00:26,45.295
2017-02-27 11:00:27,45.295
2017-02-27 11:00:29,45.295
2017-02-27 11:00:40,45.295
2017-02-27 11:00:42,45.295
2017-02-27 11:00:44,45.295
2017-02-27 11:00:45,45.295
2017-02-27 11:00:46,45.295
2017-02-27 11:00:47,45.295
2017-02-27 11:00:52,45.295
2017-02-27 11:00:53,45.295
2017-02-27 11:00:55,45.295
2017-02-27 11:00:57,45.295
2017-02-27 11:00:58,45.295
2017-02-27 11:00:59,45.295
2017-02-27 11:01:00,45.295
2017-02-27 11:01:03,45.295
2017-02-27 11:01:04,45.295
2017-02-27 11:01:05,45.295
2017-02-27 11:01:06,45.295
2017-02-27 11:01:07,45.295
2017-02-27 11:01:09,45.295
2017-02-27 11:01:10,45.295
2017-02-27 11:01:11,45.295
2017-02-27 11:01:13,45.295
2017-02-27 11:01:14,45.295
2017-02-27 11:01:15,45.295
2017-02-27 11:01:16,45.305
2017-02-27 11:01:17,45.305
2017-02-27 11:01:20,45.305
2017-02-27 11:01:21,45.305
2017-02-27 11:01:22,45.305
2017-02-27 11:01:23,45.305
2017-02-27 11:01:25,45.295
2017-02-27 11:01:26,45.295
2017-02-27 11:01:27,45.295
2017-02-27 11:01:28,45.295
2017-02-27 11:01:29,45.295
2017-02-27 11:01:31,45.295
2017-02-27 11:01:35,45.295
2017-02-27 11:01:36,45.295
2017-02-27 11:01:37,45.295
2017-02-27 11:01:38,45.295
2017-02-27 11:01:39,45.295
2017-02-27 11:01:40,45.295
2017-02-27 11:01:41,45.295
2017-02-27 11:01:42,45.295
2017-02-27 11:01:43,45.295
2017-02-27 11:01:44,45.295
2017-02-27 11:01:45,45.295
2017-02-27 11:01:46,45.295
2017-02-27 11:01:47,45.295
2017-02-27 11:01:49,45.295
2017-02-27 11:01:51,45.295
2017-02-27 11:01:52,45.295
2017-02-27 11:01:53,45.295
2017-02-27 11:01:54,45.295
2017-02-27 11:01:55,45.295
2017-02-27 11:01:56,45.295
2017-02-27 11:01:57,45.295
2017-02-27 11:01:58,45.295
2017-02-27 11:01:59,45.295
2017-02-27 11:02:00,45.295
2017-02-27 11:02:01,45.295
2017-02-27 11:02:02,45.295
2017-02-27 11:02:03,45.295
2017-02-27 11:02:04,45.295
2017-02-27 11:02:05,45.295
2017-02-27 11:02:06,45.295
2017-02-27 11:02:08,45.295
2017-02-27 11:02:09,45.295
2017-02-27 11:02:10,45.295
2017-02-27 11:02:11,45.295
2017-02-27 11:02:12,45.295
2017-02-27 11:02:13,45.295
2017-02-27 11:02:14,45.295
2017-02-27 11:02:15,45.295
2017-02-27 11:02:16,45.295
2017-02-27 11:02:17,45.295
2017-02-27 11:02:19,45.295
2017-02-27 11:02:21,45.295
2017-02-27 11:02:22,45.295
2017-02-27 11:02:24,45.295
2017-02-27 11:02:25,45.295
2017-02-27 11:02:35,45.295
2017-02-27 11:02:39,45.295
2017-02-27 11:02:46,45.295
2017-02-27 11:02:47,45.295
2017-02-27 11:02:49,45.295
2017-02-27 11:02:51,45.295
2017-02-27 11:02:56,45.295
2017-02-27 11:02:57,45.295
2017-02-27 11:02:58,45.295
2017-02-27 11:03:00,45.295
2017-02-27 11:03:01,45.295
2017-02-27 11:03:02,45.295
2017-02-27 11:03:03,45.295
2017-02-27 11:03:06,45.295
2017-02-27 11:03:08,45.295
2017-02-27 11:03:10,45.295
2017-02-27 11:03:11,45.295
2017-02-27 11:03:12,45.295
2017-02-27 11:03:13,45.295
2017-02-27 11:03:14,45.295
2017-02-27 11:03:16,45.295
2017-02-27 11:03:17,45.295
2017-02-27 11:03:19,45.295
2017-02-27 11:03:20,45.295
2017-02-27 11:03:21,45.295
2017-02-27 11:03:23,45.285
2017-02-27 11:03:24,45.275
2017-02-27 11:03:25,45.275
2017-02-27 11:03:26,45.275
2017-02-27 11:03:27,45.275
2017-02-27 11:03:28,45.275
2017-02-27 11:03:31,45.275
2017-02-27 11:03:32,45.275
2017-02-27 11:03:33,45.275
2017-02-27 11:03:34,45.275
2017-02-27 11:03:36,45.275
2017-02-27 11:03:37,45.275
2017-02-27 11:03:38,45.275
2017-02-27 11:03:39,45.275
2017-02-27 11:03:41,45.275
2017-02-27 11:03:42,45.285
2017-02-27 11:03:43,45.285
2017-02-27 11:03:44,45.285
2017-02-27 11:03:45,45.285
2017-02-27 11:03:46,45.275
2017-02-27 11:03:48,45.275
