Date,Price
2017-07-25 11:00:00,132.025
2017-07-25 11:00:01,132.025
2017-07-25 11:00:02,132.025
2017-07-25 11:00:05,132.025
2017-07-25 11:00:07,132.025
2017-07-25 11:00:09,132.025
2017-07-25 11:00:10,131.97
2017-07-25 11:00:11,131.965
2017-07-25 11:00:12,131.96
2017-07-25 11:00:14,131.95
2017-07-25 11:00:15,131.935
2017-07-25 11:00:16,131.935
2017-07-25 11:00:17,131.935
2017-07-25 11:00:18,131.935
2017-07-25 11:00:19,131.965
2017-07-25 11:00:20,131.965
2017-07-25 11:00:21,131.965
2017-07-25 11:00:22,131.965
2017-07-25 11:00:26,131.965
2017-07-25 11:00:28,131.965
2017-07-25 11:00:30,131.99
2017-07-25 11:00:32,131.98
2017-07-25 11:00:33,131.99
2017-07-25 11:00:35,131.99
2017-07-25 11:00:36,131.99
2017-07-25 11:00:37,131.985
2017-07-25 11:00:38,131.975
2017-07-25 11:00:39,131.975
2017-07-25 11:00:41,131.975
2017-07-25 11:00:43,131.975
2017-07-25 11:00:45,131.975
2017-07-25 11:00:46,131.975
2017-07-25 11:00:47,131.975
2017-07-25 11:00:49,131.965
2017-07-25 11:00:50,131.965
2017-07-25 11:00:52,131.96
2017-07-25 11:00:53,131.96
2017-07-25 11:00:54,131.955
2017-07-25 11:00:55,131.96
2017-07-25 11:00:56,131.96
2017-07-25 11:00:58,131.955
2017-07-25 11:01:00,131.955
2017-07-25 11:01:01,131.955
2017-07-25 11:01:03,131.955
2017-07-25 11:01:05,131.955
2017-07-25 11:01:06,131.955
2017-07-25 11:01:08,131.955
2017-07-25 11:01:09,131.955
2017-07-25 11:01:11,131.955
2017-07-25 11:01:12,131.91
2017-07-25 11:01:14,131.915
2017-07-25 11:01:15,131.915
2017-07-25 11:01:16,131.915
2017-07-25 11:01:17,131.9
2017-07-25 11:01:18,131.905
2017-07-25 11:01:20,131.91
2017-07-25 11:01:22,131.915
2017-07-25 11:01:23,131.915
2017-07-25 11:01:24,131.93
2017-07-25 11:01:25,131.93
2017-07-25 11:01:27,131.945
2017-07-25 11:01:28,131.945
2017-07-25 11:01:29,131.945
2017-07-25 11:01:30,131.95
2017-07-25 11:01:31,131.965
2017-07-25 11:01:33,131.965
2017-07-25 11:01:34,131.96
2017-07-25 11:01:38,131.96
2017-07-25 11:01:39,131.96
2017-07-25 11:01:41,131.96
2017-07-25 11:01:42,131.965
2017-07-25 11:01:44,131.965
